label,weight,profit
item_41756,4,12
item_41757,3,7
item_41758,2,6
item_41759,3,3
item_41760,4,10
item_41761,3,20
item_41762,4,11
item_41763,5,19
item_41764,1,3
item_41765,4,7
item_41766,4,7
item_41767,4,12
item_41768,5,18
item_41769,4,17
item_41770,2,14
item_41771,5,8
item_41772,4,17
item_41773,4,12
item_41774,3,3
item_41775,5,18
item_41776,1,11
item_41777,1,2
item_41778,1,11
item_41779,1,16
item_41780,2,18
item_41781,1,13
item_41782,1,17
item_41783,1,5
item_41784,1,2
item_41785,3,4
item_41786,4,13
item_41787,4,16
item_41788,4,15
item_41789,1,19
item_41790,1,4
item_41791,5,13
item_41792,1,10
item_41793,1,11
item_41794,1,3
item_41795,2,5
item_41796,2,8
item_41797,4,16
item_41798,1,18
item_41799,3,10
item_41800,2,1
item_41801,1,4
item_41802,5,13
item_41803,4,10
item_41804,1,3
item_41805,4,4
item_41806,5,19
item_41807,3,5
item_41808,1,14
item_41809,3,5
item_41810,1,8
item_41811,1,8
item_41812,3,7
item_41813,4,4
item_41814,3,14
item_41815,1,10
item_41816,4,15
item_41817,3,6
item_41818,1,12
item_41819,5,15
item_41820,4,3
item_41821,1,11
item_41822,4,16
item_41823,4,10
item_41824,4,6
item_41825,4,8
item_41826,3,13
item_41827,4,16
item_41828,3,4
item_41829,2,17
item_41830,5,19
item_41831,5,11
item_41832,4,20
item_41833,2,19
item_41834,1,16
item_41835,1,6
item_41836,1,3
item_41837,2,18
item_41838,3,14
item_41839,3,14
item_41840,1,11
item_41841,5,10
item_41842,4,13
item_41843,1,19
item_41844,3,19
item_41845,4,10
item_41846,4,7
item_41847,1,19
item_41848,3,6
item_41849,2,15
item_41850,5,4
item_41851,4,19
item_41852,3,5
item_41853,4,3
item_41854,2,1
item_41855,2,14
item_41856,3,14
item_41857,3,1
item_41858,1,9
item_41859,5,4
item_41860,4,8
item_41861,4,4
item_41862,2,19
item_41863,3,5
item_41864,4,20
item_41865,4,16
item_41866,5,1
item_41867,1,13
item_41868,3,15
item_41869,2,4
item_41870,3,3
item_41871,4,20
item_41872,4,2
item_41873,3,4
item_41874,1,18
item_41875,1,9
item_41876,1,4
item_41877,2,12
item_41878,4,15
item_41879,1,16
item_41880,1,7
item_41881,2,14
item_41882,3,8
item_41883,4,4
item_41884,2,19
item_41885,1,12
item_41886,4,12
item_41887,3,9
item_41888,5,15
item_41889,1,14
item_41890,3,6
item_41891,3,3
item_41892,4,7
item_41893,3,15
item_41894,4,10
item_41895,1,18
item_41896,2,7
item_41897,5,2
item_41898,1,8
item_41899,5,20
item_41900,2,7
item_41901,5,11
item_41902,2,13
item_41903,1,8
item_41904,4,14
item_41905,5,10
item_41906,2,8
item_41907,1,12
item_41908,1,13
item_41909,2,16
item_41910,1,16
item_41911,1,5
item_41912,3,5
item_41913,4,2
item_41914,3,5
item_41915,3,15
item_41916,3,16
item_41917,2,12
item_41918,5,9
item_41919,1,6
item_41920,3,15
item_41921,1,9
item_41922,3,7
item_41923,2,18
item_41924,3,17
item_41925,4,2
item_41926,3,1
item_41927,4,2
item_41928,4,15
item_41929,4,9
item_41930,1,13
item_41931,2,10
item_41932,1,2
item_41933,1,3
item_41934,1,12
item_41935,4,1
item_41936,4,16
item_41937,4,2
item_41938,1,17
item_41939,4,8
item_41940,3,16
item_41941,4,9
item_41942,3,14
item_41943,1,9
item_41944,4,8
item_41945,1,19
item_41946,5,4
item_41947,4,3
item_41948,1,5
item_41949,3,13
item_41950,1,6
item_41951,1,19
item_41952,1,19
item_41953,1,7
item_41954,1,17
item_41955,2,12
item_41956,2,20
item_41957,2,14
item_41958,2,8
item_41959,1,18
item_41960,1,3
item_41961,3,16
item_41962,3,19
item_41963,2,7
item_41964,4,13
item_41965,5,19
item_41966,3,6
item_41967,5,11
item_41968,1,2
item_41969,4,5
item_41970,1,1
item_41971,4,5
item_41972,5,2
item_41973,1,9
item_41974,1,10
item_41975,1,15
item_41976,2,19
item_41977,1,13
item_41978,2,7
item_41979,4,10
item_41980,3,7
item_41981,3,11
item_41982,5,7
item_41983,4,13
item_41984,1,9
item_41985,1,17
item_41986,2,9
item_41987,2,5
item_41988,2,4
item_41989,2,16
item_41990,1,3
item_41991,4,5
item_41992,2,9
item_41993,1,16
item_41994,1,7
item_41995,3,6
item_41996,3,12
item_41997,1,18
item_41998,2,12
item_41999,5,10
item_42000,5,11
item_42001,5,14
item_42002,2,8
item_42003,3,14
item_42004,4,15
item_42005,1,13
item_42006,1,3
item_42007,2,10
item_42008,2,2
item_42009,1,16
item_42010,5,19
item_42011,3,11
item_42012,3,4
item_42013,2,5
item_42014,3,10
item_42015,4,9
item_42016,5,11
item_42017,3,20
item_42018,4,19
item_42019,3,9
item_42020,1,5
item_42021,1,20
item_42022,1,20
item_42023,4,4
item_42024,2,20
item_42025,4,6
item_42026,1,13
item_42027,1,10
item_42028,1,3
item_42029,1,17
item_42030,1,4
item_42031,3,18
item_42032,2,19
item_42033,2,12
item_42034,4,9
item_42035,1,13
item_42036,4,6
item_42037,1,5
item_42038,2,19
item_42039,1,7
item_42040,2,15
item_42041,2,11
item_42042,4,16
item_42043,3,18
item_42044,1,9
item_42045,4,9
item_42046,1,16
item_42047,3,4
item_42048,4,16
item_42049,1,2
item_42050,3,12
item_42051,1,6
item_42052,3,2
item_42053,3,9
item_42054,4,2
item_42055,2,9
item_42056,1,4
item_42057,1,3
item_42058,2,8
item_42059,3,15
item_42060,3,20
item_42061,4,6
item_42062,2,5
item_42063,1,2
item_42064,1,2
item_42065,1,15
item_42066,3,12
item_42067,1,2
item_42068,1,17
item_42069,2,8
item_42070,3,18
item_42071,1,16
item_42072,4,4
item_42073,1,9
item_42074,4,2
item_42075,4,1
item_42076,2,17
item_42077,4,16
item_42078,3,9
item_42079,5,7
item_42080,4,2
item_42081,2,16
item_42082,4,6
item_42083,1,13
item_42084,2,4
item_42085,1,17
item_42086,2,17
item_42087,2,4
item_42088,3,5
item_42089,2,9
item_42090,3,8
item_42091,3,20
item_42092,3,17
item_42093,1,16
item_42094,1,10
item_42095,3,3
item_42096,2,18
item_42097,2,9
item_42098,3,7
item_42099,1,8
item_42100,1,11
item_42101,4,8
item_42102,4,9
item_42103,5,11
item_42104,4,8
item_42105,1,16
item_42106,5,14
item_42107,1,6
item_42108,2,19
item_42109,2,17
item_42110,1,12
item_42111,4,5
item_42112,3,5
item_42113,4,17
item_42114,2,11
item_42115,4,9
item_42116,4,1
item_42117,2,8
item_42118,1,6
item_42119,2,3
item_42120,5,10
item_42121,2,11
item_42122,1,4
item_42123,3,20
item_42124,3,6
item_42125,5,4
item_42126,1,10
item_42127,2,7
item_42128,1,14
item_42129,1,9
item_42130,2,13
item_42131,1,4
item_42132,1,3
item_42133,3,7
item_42134,1,16
item_42135,1,10
item_42136,5,14
item_42137,4,19
item_42138,2,10
item_42139,2,4
item_42140,2,3
item_42141,4,7
item_42142,3,4
item_42143,2,14
item_42144,4,17
item_42145,1,4
item_42146,3,1
item_42147,2,17
item_42148,5,15
item_42149,2,13
item_42150,1,3
item_42151,1,3
item_42152,4,6
item_42153,5,1
item_42154,1,2
item_42155,2,11
item_42156,2,3
item_42157,4,9
item_42158,2,11
item_42159,3,10
item_42160,4,16
item_42161,4,4
item_42162,4,16
item_42163,3,15
item_42164,1,13
item_42165,3,11
item_42166,2,8
item_42167,1,3
item_42168,1,19
item_42169,3,9
item_42170,2,17
item_42171,1,17
item_42172,2,16
item_42173,4,20
item_42174,4,17
item_42175,2,2
item_42176,1,9
item_42177,1,13
item_42178,1,7
item_42179,4,3
item_42180,3,11
item_42181,5,12
item_42182,5,8
item_42183,4,10
item_42184,1,4
item_42185,2,15
item_42186,1,6
item_42187,1,8
item_42188,1,16
item_42189,1,12
item_42190,3,17
item_42191,3,17
item_42192,3,14
item_42193,1,10
item_42194,4,13
item_42195,2,4
item_42196,1,11
item_42197,4,7
item_42198,4,8
item_42199,5,17
item_42200,2,20
item_42201,2,14
item_42202,4,16
item_42203,5,8
item_42204,4,17
item_42205,5,4
item_42206,4,6
item_42207,4,8
item_42208,2,8
item_42209,2,12
item_42210,3,19
item_42211,3,14
item_42212,3,10
item_42213,1,12
item_42214,4,4
item_42215,1,2
item_42216,5,4
item_42217,2,8
item_42218,1,7
item_42219,3,3
item_42220,4,3
item_42221,3,15
item_42222,3,11
item_42223,3,19
item_42224,1,1
item_42225,2,18
item_42226,2,13
item_42227,2,2
item_42228,1,16
item_42229,2,9
item_42230,4,4
item_42231,4,17
item_42232,2,14
item_42233,3,19
item_42234,2,5
item_42235,1,6
item_42236,3,9
item_42237,1,13
item_42238,2,14
item_42239,4,3
item_42240,2,18
item_42241,4,5
item_42242,5,6
item_42243,2,13
item_42244,2,14
item_42245,3,10
item_42246,1,20
item_42247,3,4
item_42248,4,9
item_42249,1,18
item_42250,1,15
item_42251,2,18
item_42252,4,15
item_42253,3,11
item_42254,2,15
item_42255,1,6
item_42256,5,18
item_42257,1,18
item_42258,5,9
item_42259,1,11
item_42260,2,20
item_42261,1,9
item_42262,4,8
item_42263,4,14
item_42264,3,2
item_42265,2,19
item_42266,1,2
item_42267,4,18
item_42268,3,5
item_42269,4,17
item_42270,4,7
item_42271,3,2
item_42272,5,15
item_42273,1,16
item_42274,3,11
item_42275,2,5
item_42276,2,2
item_42277,4,5
item_42278,2,1
item_42279,4,5
item_42280,2,1
item_42281,1,12
item_42282,4,7
item_42283,1,13
item_42284,1,18
item_42285,3,15
item_42286,3,5
item_42287,2,13
item_42288,2,20
item_42289,3,7
item_42290,2,11
item_42291,4,20
item_42292,3,5
item_42293,3,9
item_42294,2,10
item_42295,1,15
item_42296,1,3
item_42297,1,6
item_42298,1,18
item_42299,5,2
item_42300,1,16
item_42301,3,6
item_42302,3,8
item_42303,1,1
item_42304,1,4
item_42305,1,1
item_42306,4,8
item_42307,4,11
item_42308,1,6
item_42309,4,7
item_42310,3,15
item_42311,4,8
item_42312,4,18
item_42313,1,18
item_42314,2,19
item_42315,2,5
item_42316,2,6
item_42317,5,3
item_42318,5,5
item_42319,1,16
item_42320,4,17
item_42321,4,5
item_42322,2,18
item_42323,4,9
item_42324,3,1
item_42325,3,15
item_42326,3,20
item_42327,2,13
item_42328,4,13
item_42329,2,11
item_42330,1,14
item_42331,2,6
item_42332,1,10
item_42333,3,7
item_42334,1,17
item_42335,3,13
item_42336,1,8
item_42337,4,3
item_42338,2,2
item_42339,2,17
item_42340,2,17
item_42341,2,12
item_42342,4,12
item_42343,1,8
item_42344,2,13
item_42345,4,10
item_42346,1,16
item_42347,3,2
item_42348,1,8
item_42349,5,14
item_42350,2,19
item_42351,2,13
item_42352,1,13
item_42353,4,13
item_42354,1,13
item_42355,2,13
item_42356,4,3
item_42357,5,17
item_42358,1,11
item_42359,2,11
item_42360,3,17
item_42361,3,15
item_42362,3,5
item_42363,3,6
item_42364,1,2
item_42365,2,17
item_42366,2,14
item_42367,3,19
item_42368,3,4
item_42369,4,6
item_42370,1,12
item_42371,1,13
item_42372,3,4
item_42373,4,12
item_42374,1,5
item_42375,4,19
item_42376,2,15
item_42377,2,13
item_42378,1,8
item_42379,4,20
item_42380,4,2
item_42381,3,3
item_42382,5,18
item_42383,1,15
item_42384,2,16
item_42385,1,6
item_42386,4,11
item_42387,1,16
item_42388,4,5
item_42389,4,10
item_42390,5,8
item_42391,5,19
item_42392,4,7
item_42393,3,15
item_42394,3,14
item_42395,2,8
item_42396,2,7
item_42397,2,8
item_42398,1,4
item_42399,4,3
item_42400,3,18
item_42401,1,3
item_42402,2,20
item_42403,3,6
item_42404,1,17
item_42405,2,7
item_42406,4,20
item_42407,3,17
item_42408,4,11
item_42409,1,4
item_42410,2,5
item_42411,3,5
item_42412,3,9
item_42413,1,15
item_42414,5,1
item_42415,1,13
item_42416,2,7
item_42417,1,12
item_42418,2,11
item_42419,1,11
item_42420,4,3
item_42421,5,10
item_42422,2,15
item_42423,2,16
item_42424,1,6
item_42425,1,19
item_42426,5,16
item_42427,3,9
item_42428,2,13
item_42429,1,17
item_42430,2,11
item_42431,2,13
item_42432,1,6
item_42433,1,10
item_42434,4,2
item_42435,2,4
item_42436,1,5
item_42437,2,3
item_42438,2,12
item_42439,1,19
item_42440,4,11
item_42441,5,18
item_42442,4,16
item_42443,2,16
item_42444,2,17
item_42445,3,9
item_42446,1,6
item_42447,1,2
item_42448,4,3
item_42449,4,4
item_42450,2,12
item_42451,1,5
item_42452,1,15
item_42453,3,3
item_42454,1,10
item_42455,4,12
item_42456,4,2
item_42457,3,20
item_42458,4,3
item_42459,5,11
item_42460,3,19
item_42461,1,2
item_42462,5,6
item_42463,1,3
item_42464,2,16
item_42465,2,3
item_42466,1,13
item_42467,3,4
item_42468,3,5
item_42469,2,5
item_42470,1,14
item_42471,3,20
item_42472,3,5
item_42473,1,13
item_42474,1,18
item_42475,4,19
item_42476,3,12
item_42477,3,1
item_42478,2,10
item_42479,5,18
item_42480,5,11
item_42481,2,17
item_42482,3,10
item_42483,2,11
item_42484,4,2
item_42485,1,3
item_42486,1,15
item_42487,1,14
item_42488,1,9
item_42489,1,3
item_42490,3,5
item_42491,2,9
item_42492,3,12
item_42493,2,13
item_42494,3,19
item_42495,4,8
item_42496,5,7
item_42497,1,7
item_42498,1,4
item_42499,4,10
item_42500,4,13
item_42501,4,16
item_42502,3,7
item_42503,4,16
item_42504,4,13
item_42505,3,19
item_42506,2,1
item_42507,2,16
item_42508,4,19
item_42509,1,16
item_42510,1,19
item_42511,1,6
item_42512,1,13
item_42513,2,18
item_42514,1,9
item_42515,1,8
item_42516,1,7
item_42517,2,9
item_42518,2,6
item_42519,4,5
item_42520,2,3
item_42521,1,6
item_42522,3,13
item_42523,5,19
item_42524,2,13
item_42525,1,8
item_42526,1,15
item_42527,3,9
item_42528,1,13
item_42529,2,10
item_42530,4,3
item_42531,3,10
item_42532,1,2
item_42533,4,15
item_42534,3,18
item_42535,4,18
item_42536,4,11
item_42537,4,8
item_42538,5,2
item_42539,2,17
item_42540,2,5
item_42541,1,15
item_42542,5,16
item_42543,3,19
item_42544,3,19
item_42545,2,17
item_42546,1,17
item_42547,2,2
item_42548,2,14
item_42549,1,15
item_42550,1,19
item_42551,3,1
item_42552,2,2
item_42553,4,16
item_42554,5,1
item_42555,3,4
item_42556,3,14
item_42557,5,5
item_42558,1,7
item_42559,4,13
item_42560,2,1
item_42561,3,13
item_42562,1,5
item_42563,2,12
item_42564,2,10
item_42565,3,17
item_42566,1,14
item_42567,4,16
item_42568,4,11
item_42569,5,8
item_42570,1,12
item_42571,2,4
item_42572,3,16
item_42573,1,15
item_42574,1,11
item_42575,4,5
item_42576,1,19
item_42577,4,10
item_42578,1,12
item_42579,1,17
item_42580,4,8
item_42581,3,12
item_42582,2,19
item_42583,3,13
item_42584,2,7
item_42585,3,18
item_42586,1,14
item_42587,2,9
item_42588,3,6
item_42589,4,14
item_42590,1,2
item_42591,2,10
item_42592,3,11
item_42593,3,14
item_42594,5,7
item_42595,1,14
item_42596,5,2
item_42597,3,13
item_42598,2,8
item_42599,1,2
item_42600,3,2
item_42601,2,20
item_42602,3,2
item_42603,5,19
item_42604,3,1
item_42605,1,11
item_42606,5,18
item_42607,1,2
item_42608,3,7
item_42609,5,20
item_42610,5,4
item_42611,2,4
item_42612,3,15
item_42613,1,17
item_42614,3,10
item_42615,4,18
item_42616,4,8
item_42617,3,8
item_42618,3,18
item_42619,1,10
item_42620,2,2
item_42621,5,12
item_42622,1,7
item_42623,1,13
item_42624,2,12
item_42625,2,11
item_42626,3,10
item_42627,1,6
item_42628,2,2
item_42629,3,14
item_42630,5,6
item_42631,1,8
item_42632,5,11
item_42633,3,2
item_42634,4,4
item_42635,5,12
item_42636,2,18
item_42637,1,3
item_42638,1,14
item_42639,5,19
item_42640,2,11
item_42641,1,10
item_42642,3,1
item_42643,5,11
item_42644,2,2
item_42645,3,4
item_42646,3,7
item_42647,4,4
item_42648,5,18
item_42649,1,14
item_42650,2,9
item_42651,2,12
item_42652,4,8
item_42653,1,8
item_42654,4,11
item_42655,2,13
item_42656,5,6
item_42657,4,16
item_42658,3,4
item_42659,2,18
item_42660,4,16
item_42661,3,16
item_42662,4,13
item_42663,5,5
item_42664,1,4
item_42665,3,17
item_42666,1,16
item_42667,2,6
item_42668,4,1
item_42669,1,18
item_42670,2,9
item_42671,2,17
item_42672,5,16
item_42673,1,6
item_42674,2,19
item_42675,2,13
item_42676,4,11
item_42677,2,7
item_42678,3,17
item_42679,4,19
item_42680,1,18
item_42681,4,3
item_42682,4,7
item_42683,1,6
item_42684,1,6
item_42685,1,18
item_42686,3,18
item_42687,2,6
item_42688,1,11
item_42689,3,12
item_42690,4,5
item_42691,2,15
item_42692,1,20
item_42693,3,12
item_42694,2,6
item_42695,1,6
item_42696,1,7
item_42697,5,16
item_42698,1,7
item_42699,1,13
item_42700,1,9
item_42701,2,20
item_42702,4,1
item_42703,3,3
item_42704,1,19
item_42705,3,5
item_42706,1,15
item_42707,1,17
item_42708,3,12
item_42709,2,20
item_42710,1,9
item_42711,1,14
item_42712,1,12
item_42713,3,9
item_42714,2,19
item_42715,2,9
item_42716,1,3
item_42717,3,15
item_42718,5,11
item_42719,3,7
item_42720,5,14
item_42721,3,18
item_42722,4,18
item_42723,4,14
item_42724,3,18
item_42725,1,19
item_42726,3,13
item_42727,1,4
item_42728,3,8
item_42729,3,16
item_42730,2,9
item_42731,1,3
item_42732,3,11
item_42733,1,10
item_42734,4,16
item_42735,3,8
item_42736,3,3
item_42737,4,15
item_42738,1,9
item_42739,2,8
item_42740,4,1
item_42741,4,7
item_42742,5,5
item_42743,2,9
item_42744,2,19
item_42745,3,7
item_42746,4,6
item_42747,1,6
item_42748,3,16
item_42749,3,16
item_42750,1,19
item_42751,2,1
item_42752,3,12
item_42753,4,3
item_42754,1,2
item_42755,5,6
item_42756,1,8
item_42757,2,9
item_42758,1,16
item_42759,3,11
item_42760,4,12
item_42761,5,3
item_42762,4,10
item_42763,1,2
item_42764,1,10
item_42765,1,4
item_42766,2,5
item_42767,1,19
item_42768,1,7
item_42769,5,9
item_42770,1,3
item_42771,4,18
item_42772,1,12
item_42773,2,13
item_42774,1,9
item_42775,1,7
item_42776,2,13
item_42777,4,2
item_42778,5,6
item_42779,4,11
item_42780,2,8
item_42781,2,17
item_42782,5,17
item_42783,1,20
item_42784,4,18
item_42785,3,13
item_42786,1,5
item_42787,1,15
item_42788,4,6
item_42789,4,2
item_42790,4,14
item_42791,4,17
item_42792,1,17
item_42793,1,13
item_42794,3,17
item_42795,2,5
item_42796,3,12
item_42797,1,11
item_42798,4,13
item_42799,3,7
item_42800,3,2
item_42801,1,15
item_42802,3,19
item_42803,2,3
item_42804,4,14
item_42805,2,13
item_42806,1,14
item_42807,2,9
item_42808,3,14
item_42809,4,14
item_42810,5,6
item_42811,1,12
item_42812,2,14
item_42813,3,6
item_42814,1,3
item_42815,1,11
item_42816,2,3
item_42817,2,3
item_42818,1,11
item_42819,2,9
item_42820,4,16
item_42821,1,19
item_42822,1,15
item_42823,1,19
item_42824,3,7
item_42825,1,18
item_42826,2,11
item_42827,3,14
item_42828,1,15
item_42829,5,7
item_42830,5,11
item_42831,1,4
item_42832,4,6
item_42833,5,3
item_42834,2,17
item_42835,2,4
item_42836,3,11
item_42837,1,10
item_42838,2,7
item_42839,4,13
item_42840,3,9
item_42841,4,16
item_42842,4,15
item_42843,3,4
item_42844,2,10
item_42845,1,19
item_42846,5,9
item_42847,4,4
item_42848,3,2
item_42849,3,20
item_42850,4,17
item_42851,3,19
item_42852,2,13
item_42853,4,18
item_42854,1,13
item_42855,1,15
item_42856,3,3
item_42857,3,6
item_42858,1,9
item_42859,4,12
item_42860,2,13
item_42861,3,6
item_42862,3,14
item_42863,2,14
item_42864,3,15
item_42865,3,7
item_42866,2,2
item_42867,4,13
item_42868,4,1
item_42869,1,2
item_42870,1,13
item_42871,1,11
item_42872,1,16
item_42873,5,12
item_42874,5,12
item_42875,3,5
item_42876,3,13
item_42877,3,10
item_42878,2,3
item_42879,1,15
item_42880,3,17
item_42881,1,17
item_42882,4,10
item_42883,1,3
item_42884,4,16
item_42885,4,11
item_42886,1,10
item_42887,4,16
item_42888,2,17
item_42889,5,18
item_42890,3,13
item_42891,2,16
item_42892,2,7
item_42893,3,3
item_42894,4,9
item_42895,1,11
item_42896,4,2
item_42897,3,20
item_42898,1,8
item_42899,3,8
item_42900,1,7
item_42901,2,9
item_42902,4,13
item_42903,4,16
item_42904,1,10
item_42905,1,12
item_42906,2,2
item_42907,2,12
item_42908,5,8
item_42909,5,1
item_42910,1,11
item_42911,2,4
item_42912,4,17
item_42913,3,2
item_42914,4,16
item_42915,4,2
item_42916,1,3
item_42917,2,12
item_42918,1,14
item_42919,4,17
item_42920,2,3
item_42921,1,8
item_42922,2,10
item_42923,4,4
item_42924,3,11
item_42925,1,11
item_42926,5,8
item_42927,4,16
item_42928,3,15
item_42929,1,3
item_42930,1,12
item_42931,2,13
item_42932,2,5
item_42933,4,6
item_42934,4,6
item_42935,1,2
item_42936,2,6
item_42937,1,7
item_42938,2,17
item_42939,1,7
item_42940,2,6
item_42941,5,16
item_42942,5,18
item_42943,3,9
item_42944,2,3
item_42945,4,14
item_42946,2,14
item_42947,5,11
item_42948,1,9
item_42949,4,20
item_42950,2,4
item_42951,4,12
item_42952,4,9
item_42953,3,6
item_42954,1,13
item_42955,1,12
item_42956,3,9
item_42957,1,10
item_42958,2,2
item_42959,4,5
item_42960,1,18
item_42961,4,5
item_42962,4,16
item_42963,5,15
item_42964,3,13
item_42965,3,5
item_42966,1,15
item_42967,4,10
item_42968,1,13
item_42969,2,4
item_42970,4,17
item_42971,3,8
item_42972,1,6
item_42973,2,6
item_42974,1,20
item_42975,1,14
item_42976,2,8
item_42977,2,9
item_42978,2,18
item_42979,2,16
item_42980,1,14
item_42981,2,2
item_42982,1,15
item_42983,4,13
item_42984,2,11
item_42985,2,3
item_42986,1,12
item_42987,1,14
item_42988,3,10
item_42989,3,7
item_42990,3,2
item_42991,3,10
item_42992,3,3
item_42993,1,14
item_42994,1,19
item_42995,4,5
item_42996,2,3
item_42997,3,15
item_42998,3,14
item_42999,1,18
item_43000,3,5
item_43001,2,3
item_43002,4,9
item_43003,2,6
item_43004,5,10
item_43005,1,13
item_43006,1,18
item_43007,1,16
item_43008,1,16
item_43009,1,15
item_43010,1,15
item_43011,3,6
item_43012,4,11
item_43013,2,17
item_43014,1,13
item_43015,2,2
item_43016,4,6
item_43017,1,12
item_43018,1,17
item_43019,3,14
item_43020,2,13
item_43021,3,5
item_43022,5,5
item_43023,4,10
item_43024,2,4
item_43025,4,19
item_43026,4,8
item_43027,2,18
item_43028,2,15
item_43029,5,3
item_43030,1,13
item_43031,4,6
item_43032,4,9
item_43033,2,8
item_43034,5,11
item_43035,1,8
item_43036,5,14
item_43037,1,3
item_43038,4,2
item_43039,1,9
item_43040,5,1
item_43041,4,3
item_43042,2,8
item_43043,1,2
item_43044,3,7
item_43045,1,14
item_43046,1,10
item_43047,4,15
item_43048,4,12
item_43049,1,2
item_43050,4,7
item_43051,2,8
item_43052,2,17
item_43053,1,8
item_43054,2,6
item_43055,4,4
item_43056,5,9
item_43057,5,19
item_43058,1,18
item_43059,1,4
item_43060,4,8
item_43061,1,17
item_43062,3,4
item_43063,3,13
item_43064,2,15
item_43065,5,18
item_43066,4,7
item_43067,2,20
item_43068,3,17
item_43069,3,17
item_43070,2,11
item_43071,3,19
item_43072,1,11
item_43073,4,9
item_43074,1,9
item_43075,2,16
item_43076,2,19
item_43077,3,10
item_43078,1,4
item_43079,3,20
item_43080,3,18
item_43081,1,3
item_43082,1,13
item_43083,4,9
item_43084,2,15
item_43085,4,12
item_43086,5,8
item_43087,3,2
item_43088,4,4
item_43089,2,19
item_43090,5,9
item_43091,4,17
item_43092,3,18
item_43093,1,1
item_43094,4,15
item_43095,1,11
item_43096,5,11
item_43097,1,7
item_43098,4,6
item_43099,1,10
item_43100,3,10
item_43101,1,4
item_43102,1,9
item_43103,3,6
item_43104,1,15
item_43105,1,9
item_43106,1,6
item_43107,2,7
item_43108,1,10
item_43109,1,18
item_43110,2,10
item_43111,4,2
item_43112,2,10
item_43113,1,7
item_43114,2,14
item_43115,1,19
item_43116,3,16
item_43117,3,12
item_43118,2,9
item_43119,4,12
item_43120,1,9
item_43121,1,1
item_43122,2,19
item_43123,5,3
item_43124,4,15
item_43125,3,6
item_43126,4,17
item_43127,1,4
item_43128,5,3
item_43129,3,20
item_43130,2,17
item_43131,5,13
item_43132,1,16
item_43133,1,17
item_43134,2,12
item_43135,5,7
item_43136,3,3
item_43137,3,15
item_43138,3,10
item_43139,5,10
item_43140,4,15
item_43141,2,12
item_43142,5,12
item_43143,4,12
item_43144,4,13
item_43145,3,5
item_43146,1,4
item_43147,5,18
item_43148,3,3
item_43149,5,13
item_43150,1,9
item_43151,1,19
item_43152,3,14
item_43153,3,17
item_43154,2,12
item_43155,1,19
item_43156,1,3
item_43157,4,3
item_43158,4,5
item_43159,2,17
item_43160,1,13
item_43161,1,1
item_43162,2,8
item_43163,1,7
item_43164,4,17
item_43165,1,11
item_43166,2,6
item_43167,4,1
item_43168,1,15
item_43169,1,13
item_43170,3,6
item_43171,4,12
item_43172,3,1
item_43173,2,8
item_43174,2,6
item_43175,4,18
item_43176,1,10
item_43177,4,12
item_43178,1,4
item_43179,1,16
item_43180,3,4
item_43181,1,9
item_43182,1,16
item_43183,1,5
item_43184,4,12
item_43185,1,4
item_43186,5,13
item_43187,1,7
item_43188,2,16
item_43189,1,4
item_43190,2,8
item_43191,2,17
item_43192,3,5
item_43193,4,15
item_43194,2,20
item_43195,3,3
item_43196,3,15
item_43197,4,19
item_43198,4,16
item_43199,5,10
item_43200,5,8
item_43201,2,3
item_43202,1,9
item_43203,2,14
item_43204,1,17
item_43205,2,4
item_43206,1,13
item_43207,4,12
item_43208,1,17
item_43209,4,4
item_43210,2,7
item_43211,4,16
item_43212,1,2
item_43213,1,7
item_43214,2,10
item_43215,5,9
item_43216,1,5
item_43217,1,16
item_43218,1,9
item_43219,1,4
item_43220,3,12
item_43221,5,19
item_43222,3,11
item_43223,5,11
item_43224,4,18
item_43225,1,16
item_43226,4,2
item_43227,4,9
item_43228,1,5
item_43229,3,6
item_43230,5,3
item_43231,1,2
item_43232,3,15
item_43233,4,14
item_43234,1,6
item_43235,4,3
item_43236,4,12
item_43237,4,16
item_43238,1,4
item_43239,1,6
item_43240,3,2
item_43241,1,1
item_43242,4,19
item_43243,3,9
item_43244,1,4
item_43245,3,15
item_43246,2,5
item_43247,2,2
item_43248,2,19
item_43249,3,5
item_43250,3,1
item_43251,5,18
item_43252,5,3
item_43253,5,17
item_43254,4,8
item_43255,1,18
item_43256,4,7
item_43257,4,8
item_43258,3,3
item_43259,3,9
item_43260,1,10
item_43261,2,16
item_43262,4,17
item_43263,4,10
item_43264,2,13
item_43265,2,16
item_43266,3,6
item_43267,2,6
item_43268,4,15
item_43269,3,15
item_43270,5,6
item_43271,4,2
item_43272,1,3
item_43273,5,2
item_43274,2,17
item_43275,1,19
item_43276,5,18
item_43277,4,18
item_43278,2,4
item_43279,4,3
item_43280,2,11
item_43281,3,14
item_43282,1,6
item_43283,2,11
item_43284,1,9
item_43285,5,11
item_43286,1,11
item_43287,5,13
item_43288,4,14
item_43289,1,19
item_43290,2,7
item_43291,3,20
item_43292,4,14
item_43293,2,4
item_43294,1,3
item_43295,4,12
item_43296,1,3
item_43297,4,15
item_43298,5,8
item_43299,4,19
item_43300,2,4
item_43301,4,12
item_43302,1,17
item_43303,5,5
item_43304,5,4
item_43305,2,17
item_43306,4,18
item_43307,1,18
item_43308,1,20
item_43309,1,3
