label,weight,profit
item_51942,33,51
item_51943,42,25
item_51944,2,17
item_51945,14,28
item_51946,4,92
item_51947,19,40
item_51948,19,70
item_51949,39,32
item_51950,27,71
item_51951,37,30
item_51952,40,42
item_51953,45,83
item_51954,23,72
item_51955,32,25
item_51956,42,39
item_51957,11,29
item_51958,18,59
item_51959,34,96
item_51960,44,23
item_51961,9,66
item_51962,5,42
item_51963,36,84
item_51964,33,68
item_51965,16,57
item_51966,5,39
item_51967,37,68
item_51968,34,88
item_51969,19,40
item_51970,38,21
item_51971,49,54
item_51972,17,52
item_51973,34,45
item_51974,9,82
item_51975,34,52
item_51976,42,33
item_51977,37,96
item_51978,48,40
item_51979,26,15
item_51980,19,82
item_51981,5,69
item_51982,26,30
item_51983,18,21
item_51984,25,85
item_51985,33,6
item_51986,38,43
item_51987,22,63
item_51988,36,8
item_51989,23,49
item_51990,1,59
item_51991,12,36
item_51992,41,73
item_51993,17,22
item_51994,36,32
item_51995,31,99
item_51996,29,23
item_51997,36,35
item_51998,8,40
item_51999,42,18
item_52000,1,36
item_52001,47,19
item_52002,33,75
item_52003,7,53
item_52004,48,63
item_52005,40,84
item_52006,20,10
item_52007,36,37
item_52008,8,52
item_52009,40,25
item_52010,32,21
item_52011,46,72
item_52012,50,8
item_52013,31,30
item_52014,27,26
item_52015,22,82
item_52016,31,2
item_52017,29,44
item_52018,7,78
item_52019,31,20
item_52020,9,45
item_52021,47,44
item_52022,21,83
item_52023,45,52
item_52024,8,27
item_52025,5,38
item_52026,5,74
item_52027,4,13
item_52028,39,47
item_52029,30,80
item_52030,38,34
item_52031,9,15
item_52032,2,69
item_52033,37,96
item_52034,47,33
item_52035,23,76
item_52036,8,76
item_52037,20,35
item_52038,43,57
item_52039,25,34
item_52040,27,56
item_52041,13,13
item_52042,5,16
item_52043,46,4
item_52044,19,47
item_52045,35,73
item_52046,22,75
item_52047,37,74
item_52048,34,23
item_52049,43,58
item_52050,12,77
item_52051,34,58
item_52052,10,19
item_52053,19,25
item_52054,1,63
item_52055,21,3
item_52056,37,6
item_52057,6,13
item_52058,31,75
item_52059,45,95
item_52060,4,84
item_52061,47,64
item_52062,21,34
item_52063,35,87
item_52064,25,37
item_52065,10,48
item_52066,22,49
item_52067,11,83
item_52068,35,37
item_52069,47,41
item_52070,42,70
item_52071,34,24
item_52072,10,33
item_52073,31,24
item_52074,17,78
item_52075,14,81
item_52076,25,58
item_52077,19,84
item_52078,15,24
item_52079,28,60
item_52080,22,91
item_52081,6,50
item_52082,29,20
item_52083,7,7
item_52084,35,68
item_52085,5,11
item_52086,44,92
item_52087,33,12
item_52088,2,46
item_52089,24,16
item_52090,32,39
item_52091,7,63
item_52092,29,34
item_52093,36,46
item_52094,25,75
item_52095,22,42
item_52096,6,17
item_52097,1,2
item_52098,22,60
item_52099,27,58
item_52100,27,66
item_52101,2,20
item_52102,24,39
item_52103,24,85
item_52104,38,65
item_52105,8,22
item_52106,38,51
item_52107,28,70
item_52108,26,26
item_52109,25,67
item_52110,49,16
item_52111,28,90
item_52112,3,92
item_52113,33,84
item_52114,15,38
item_52115,41,42
item_52116,1,91
item_52117,20,6
item_52118,19,15
item_52119,25,89
item_52120,18,48
item_52121,3,9
item_52122,39,43
item_52123,36,8
item_52124,8,57
item_52125,28,22
item_52126,12,26
item_52127,25,22
item_52128,45,56
item_52129,28,70
item_52130,30,75
item_52131,13,39
item_52132,38,34
item_52133,48,88
item_52134,30,49
item_52135,18,95
item_52136,31,73
item_52137,50,31
item_52138,43,18
item_52139,32,31
item_52140,7,79
item_52141,35,17
item_52142,37,59
item_52143,7,80
item_52144,20,43
item_52145,16,46
item_52146,44,18
item_52147,48,67
item_52148,7,19
item_52149,31,39
item_52150,35,73
item_52151,19,45
item_52152,18,36
item_52153,40,12
item_52154,45,38
item_52155,36,44
item_52156,30,12
item_52157,10,27
item_52158,39,3
item_52159,20,2
item_52160,46,51
item_52161,47,30
item_52162,50,64
item_52163,13,48
item_52164,41,57
item_52165,40,4
item_52166,50,20
item_52167,24,78
item_52168,46,99
item_52169,4,75
item_52170,33,45
item_52171,45,90
item_52172,19,8
item_52173,38,81
item_52174,25,88
item_52175,15,94
item_52176,45,52
item_52177,33,12
item_52178,15,10
item_52179,18,84
item_52180,38,65
item_52181,39,99
item_52182,13,50
item_52183,49,83
item_52184,49,2
item_52185,23,12
item_52186,42,82
item_52187,46,20
item_52188,14,67
item_52189,14,38
item_52190,28,70
item_52191,24,47
item_52192,17,84
item_52193,1,51
item_52194,27,62
item_52195,33,44
item_52196,36,47
item_52197,5,3
item_52198,4,83
item_52199,37,82
item_52200,25,39
item_52201,48,33
item_52202,33,53
item_52203,34,57
item_52204,39,79
item_52205,18,57
item_52206,5,97
item_52207,1,97
item_52208,49,61
item_52209,13,26
item_52210,49,37
item_52211,32,81
item_52212,1,99
item_52213,23,6
item_52214,17,46
item_52215,34,17
item_52216,29,100
item_52217,6,98
item_52218,47,75
item_52219,36,54
item_52220,30,11
item_52221,3,43
item_52222,23,84
item_52223,31,38
item_52224,37,32
item_52225,37,53
item_52226,45,65
item_52227,32,89
item_52228,41,16
item_52229,16,27
item_52230,38,95
item_52231,30,39
item_52232,8,87
item_52233,15,65
item_52234,11,91
item_52235,34,33
item_52236,11,3
item_52237,8,86
item_52238,1,86
item_52239,34,34
item_52240,25,25
item_52241,6,93
item_52242,2,99
item_52243,29,33
item_52244,28,24
item_52245,22,69
item_52246,14,45
item_52247,14,33
item_52248,44,20
item_52249,2,54
item_52250,11,96
item_52251,5,63
item_52252,48,80
item_52253,25,76
item_52254,45,90
item_52255,30,26
item_52256,22,71
item_52257,25,61
item_52258,50,79
item_52259,34,50
item_52260,28,27
item_52261,26,35
item_52262,7,23
item_52263,10,59
item_52264,48,95
item_52265,2,9
item_52266,4,97
item_52267,3,87
item_52268,43,33
item_52269,25,92
item_52270,28,59
item_52271,9,8
item_52272,29,46
item_52273,25,70
item_52274,47,17
item_52275,25,23
item_52276,26,91
item_52277,47,23
item_52278,19,43
item_52279,39,79
item_52280,34,94
item_52281,23,6
item_52282,29,53
item_52283,37,75
item_52284,16,57
item_52285,3,17
item_52286,16,4
item_52287,40,99
item_52288,35,2
item_52289,47,3
item_52290,12,40
item_52291,46,38
item_52292,11,5
item_52293,11,56
item_52294,14,11
item_52295,32,90
item_52296,39,33
item_52297,10,34
item_52298,23,10
item_52299,23,60
item_52300,10,5
item_52301,22,25
item_52302,34,27
item_52303,34,12
item_52304,10,58
item_52305,19,21
item_52306,7,90
item_52307,24,72
item_52308,7,97
item_52309,44,42
item_52310,18,60
item_52311,3,72
item_52312,45,45
item_52313,18,53
item_52314,31,53
item_52315,9,43
item_52316,3,72
item_52317,28,20
item_52318,5,67
item_52319,21,31
item_52320,11,97
item_52321,4,38
item_52322,6,67
item_52323,34,7
item_52324,14,78
item_52325,47,1
item_52326,18,93
item_52327,48,34
item_52328,11,45
item_52329,31,19
item_52330,41,97
item_52331,1,50
item_52332,1,42
item_52333,20,84
item_52334,50,69
item_52335,41,95
item_52336,27,37
item_52337,4,93
item_52338,40,55
item_52339,29,63
item_52340,48,28
item_52341,30,80
item_52342,48,12
item_52343,22,4
item_52344,5,27
item_52345,36,5
item_52346,41,89
item_52347,25,94
item_52348,31,19
item_52349,11,68
item_52350,10,55
item_52351,29,19
item_52352,17,44
item_52353,41,66
item_52354,19,52
item_52355,32,70
item_52356,50,39
item_52357,31,83
item_52358,5,30
item_52359,28,28
item_52360,10,61
item_52361,9,17
item_52362,48,64
item_52363,2,65
item_52364,5,82
item_52365,41,55
item_52366,14,48
item_52367,35,21
item_52368,33,59
item_52369,9,62
item_52370,12,14
item_52371,28,53
item_52372,7,91
item_52373,38,13
item_52374,28,15
item_52375,1,62
item_52376,50,21
item_52377,32,20
item_52378,16,90
item_52379,30,20
item_52380,1,93
item_52381,39,78
item_52382,1,36
item_52383,18,96
item_52384,30,81
item_52385,27,23
item_52386,28,37
item_52387,31,96
item_52388,42,11
item_52389,10,87
item_52390,23,53
item_52391,9,8
item_52392,45,8
item_52393,12,5
item_52394,26,79
item_52395,37,83
item_52396,18,3
item_52397,23,60
item_52398,1,87
item_52399,43,14
item_52400,4,66
item_52401,23,56
item_52402,11,30
item_52403,37,36
item_52404,16,5
item_52405,46,83
item_52406,50,39
item_52407,14,29
item_52408,10,87
item_52409,43,73
item_52410,13,85
item_52411,10,33
item_52412,14,46
item_52413,23,37
item_52414,7,15
item_52415,17,84
item_52416,2,28
item_52417,50,21
item_52418,13,55
item_52419,10,89
item_52420,45,64
item_52421,47,83
item_52422,21,27
item_52423,32,73
item_52424,6,91
item_52425,12,42
item_52426,28,18
item_52427,34,52
item_52428,32,67
item_52429,26,16
item_52430,44,91
item_52431,32,49
item_52432,22,1
item_52433,15,100
item_52434,12,58
item_52435,42,2
item_52436,9,66
item_52437,29,48
item_52438,19,32
item_52439,7,38
item_52440,46,32
item_52441,21,92
item_52442,16,42
item_52443,42,52
item_52444,11,99
item_52445,37,50
item_52446,35,73
item_52447,44,32
item_52448,18,78
item_52449,23,52
item_52450,2,15
item_52451,14,31
item_52452,19,15
item_52453,19,37
item_52454,26,13
item_52455,46,67
item_52456,34,7
item_52457,31,79
item_52458,35,60
item_52459,18,23
item_52460,5,29
item_52461,43,97
item_52462,25,87
item_52463,34,13
item_52464,46,62
item_52465,35,31
item_52466,39,52
item_52467,50,89
item_52468,11,87
item_52469,28,80
item_52470,2,88
item_52471,22,90
item_52472,8,57
item_52473,20,30
item_52474,21,20
item_52475,29,84
item_52476,9,71
item_52477,13,64
item_52478,28,73
item_52479,3,97
item_52480,24,40
item_52481,20,62
item_52482,2,58
item_52483,37,47
item_52484,13,1
item_52485,6,15
item_52486,36,82
item_52487,36,69
item_52488,45,42
item_52489,29,37
item_52490,50,22
item_52491,31,77
item_52492,27,3
item_52493,6,21
item_52494,48,53
item_52495,13,15
item_52496,25,24
item_52497,50,11
item_52498,16,45
item_52499,23,91
item_52500,39,92
item_52501,16,20
item_52502,44,15
item_52503,42,32
item_52504,27,71
item_52505,17,54
item_52506,46,71
item_52507,44,19
item_52508,6,89
item_52509,34,8
item_52510,30,81
item_52511,33,81
item_52512,46,67
item_52513,33,67
item_52514,23,36
item_52515,35,38
item_52516,26,63
item_52517,9,98
item_52518,20,30
item_52519,13,61
item_52520,38,100
item_52521,25,89
item_52522,6,30
item_52523,25,56
item_52524,5,14
item_52525,38,96
item_52526,16,23
item_52527,50,36
item_52528,16,96
item_52529,16,74
item_52530,21,47
item_52531,28,79
item_52532,18,46
item_52533,47,90
item_52534,47,74
item_52535,21,93
item_52536,40,38
item_52537,18,54
item_52538,41,78
item_52539,4,38
item_52540,11,28
item_52541,25,59
item_52542,29,24
item_52543,48,100
item_52544,11,83
item_52545,42,65
item_52546,39,6
item_52547,31,20
item_52548,5,100
item_52549,47,68
item_52550,2,18
item_52551,15,58
item_52552,47,51
item_52553,39,29
item_52554,20,23
item_52555,47,30
item_52556,23,45
item_52557,11,10
item_52558,42,58
item_52559,34,19
item_52560,13,81
item_52561,49,73
item_52562,2,10
item_52563,20,66
item_52564,32,45
item_52565,19,73
item_52566,48,24
item_52567,18,3
item_52568,24,79
item_52569,46,11
item_52570,30,32
item_52571,35,88
item_52572,5,73
item_52573,28,79
item_52574,33,74
item_52575,1,68
item_52576,10,31
item_52577,8,1
item_52578,33,38
item_52579,50,3
item_52580,13,15
item_52581,1,48
item_52582,8,27
item_52583,12,82
item_52584,1,98
item_52585,17,76
item_52586,37,13
item_52587,8,26
item_52588,5,80
item_52589,30,31
item_52590,44,67
item_52591,28,79
item_52592,11,24
item_52593,27,92
item_52594,12,92
item_52595,48,53
item_52596,27,73
item_52597,33,16
item_52598,26,19
item_52599,14,13
item_52600,21,80
item_52601,21,69
item_52602,33,16
item_52603,8,17
item_52604,10,42
item_52605,7,6
item_52606,50,16
item_52607,19,2
item_52608,14,13
item_52609,24,7
item_52610,46,77
item_52611,7,44
item_52612,6,14
item_52613,3,67
item_52614,3,73
item_52615,20,52
item_52616,49,7
item_52617,45,22
item_52618,50,97
item_52619,11,95
item_52620,30,71
item_52621,47,23
item_52622,37,10
item_52623,29,31
item_52624,13,81
item_52625,38,73
item_52626,37,39
item_52627,42,49
item_52628,8,6
item_52629,32,12
item_52630,14,30
item_52631,25,79
item_52632,39,41
item_52633,35,57
item_52634,26,35
item_52635,48,95
item_52636,40,94
item_52637,19,20
item_52638,48,60
item_52639,41,85
item_52640,20,20
item_52641,48,97
item_52642,50,80
item_52643,22,32
item_52644,21,52
item_52645,22,53
item_52646,32,69
item_52647,50,46
item_52648,21,73
item_52649,31,79
item_52650,20,100
item_52651,45,12
item_52652,32,41
item_52653,23,49
item_52654,9,21
item_52655,6,23
item_52656,20,36
item_52657,49,87
item_52658,29,72
item_52659,41,65
item_52660,50,40
item_52661,50,100
item_52662,43,22
item_52663,6,93
item_52664,14,90
item_52665,49,73
item_52666,29,99
item_52667,22,14
item_52668,2,11
item_52669,21,27
item_52670,28,30
item_52671,40,56
item_52672,43,42
item_52673,24,99
item_52674,34,81
item_52675,18,29
item_52676,36,17
item_52677,42,27
item_52678,40,51
item_52679,41,57
item_52680,30,99
item_52681,33,95
item_52682,6,42
item_52683,30,89
item_52684,44,59
item_52685,11,76
item_52686,26,13
item_52687,15,5
item_52688,39,19
item_52689,28,55
item_52690,18,61
item_52691,31,60
item_52692,1,86
item_52693,21,68
item_52694,3,36
item_52695,17,7
item_52696,22,36
item_52697,18,65
item_52698,3,23
item_52699,27,14
item_52700,17,98
item_52701,15,22
item_52702,20,38
item_52703,8,39
item_52704,12,55
item_52705,39,84
item_52706,20,48
item_52707,31,61
item_52708,15,20
item_52709,23,85
item_52710,25,54
item_52711,32,42
item_52712,1,55
item_52713,17,95
item_52714,10,38
item_52715,10,65
item_52716,31,30
item_52717,25,27
item_52718,12,23
item_52719,17,58
item_52720,21,33
item_52721,30,72
item_52722,46,7
item_52723,15,93
item_52724,39,22
item_52725,6,52
item_52726,43,38
item_52727,20,68
item_52728,19,47
item_52729,10,31
item_52730,10,63
item_52731,25,36
item_52732,14,69
item_52733,19,21
item_52734,26,32
item_52735,41,90
item_52736,13,58
item_52737,11,79
item_52738,30,18
item_52739,49,15
item_52740,45,11
item_52741,38,64
item_52742,8,40
item_52743,21,98
item_52744,6,43
item_52745,44,20
item_52746,38,96
item_52747,50,98
item_52748,8,95
item_52749,14,27
item_52750,36,89
item_52751,34,31
item_52752,47,57
item_52753,22,60
item_52754,2,37
item_52755,45,84
item_52756,22,84
item_52757,27,6
item_52758,20,58
item_52759,47,62
item_52760,13,89
item_52761,30,77
item_52762,48,15
item_52763,23,11
item_52764,34,51
item_52765,48,47
item_52766,17,18
item_52767,18,29
item_52768,9,78
item_52769,27,57
item_52770,22,100
item_52771,21,14
item_52772,47,10
item_52773,19,26
item_52774,7,73
item_52775,42,73
item_52776,28,98
item_52777,41,54
item_52778,17,2
item_52779,15,40
item_52780,7,86
item_52781,48,98
item_52782,16,56
item_52783,28,21
item_52784,43,32
item_52785,42,22
item_52786,19,67
item_52787,34,94
item_52788,24,77
item_52789,7,7
item_52790,32,7
item_52791,42,56
item_52792,48,66
item_52793,44,48
item_52794,1,56
item_52795,33,74
item_52796,39,26
item_52797,36,47
item_52798,39,50
item_52799,27,94
item_52800,21,25
item_52801,24,68
item_52802,23,88
item_52803,13,31
item_52804,50,69
item_52805,47,79
item_52806,48,44
item_52807,16,46
item_52808,50,60
item_52809,35,24
item_52810,30,95
item_52811,13,64
item_52812,45,87
item_52813,26,34
item_52814,9,93
item_52815,2,65
item_52816,27,4
item_52817,45,44
item_52818,32,42
item_52819,6,81
item_52820,31,12
item_52821,50,21
item_52822,34,3
item_52823,22,23
item_52824,30,78
item_52825,41,50
item_52826,6,56
item_52827,42,32
item_52828,37,56
item_52829,8,40
item_52830,23,98
item_52831,18,96
item_52832,3,15
item_52833,11,84
item_52834,10,69
item_52835,14,51
item_52836,5,84
item_52837,32,44
item_52838,27,75
item_52839,41,67
item_52840,47,50
item_52841,20,55
item_52842,26,23
item_52843,3,42
item_52844,33,50
item_52845,2,28
item_52846,27,61
item_52847,39,1
item_52848,41,80
item_52849,28,1
item_52850,40,65
item_52851,3,51
item_52852,6,91
item_52853,4,75
item_52854,19,80
item_52855,45,54
item_52856,24,63
item_52857,25,85
item_52858,34,92
item_52859,20,33
item_52860,20,51
item_52861,5,84
item_52862,44,90
item_52863,42,43
item_52864,34,95
item_52865,41,63
item_52866,33,95
item_52867,12,65
item_52868,22,35
item_52869,15,15
item_52870,3,11
item_52871,46,38
item_52872,9,95
item_52873,15,5
item_52874,7,26
item_52875,23,52
item_52876,20,74
item_52877,34,15
item_52878,39,62
item_52879,32,30
item_52880,33,69
item_52881,3,21
item_52882,50,89
item_52883,40,19
item_52884,41,9
item_52885,44,12
item_52886,4,19
item_52887,5,4
item_52888,19,100
item_52889,25,57
item_52890,3,81
item_52891,33,12
item_52892,5,18
item_52893,48,30
item_52894,26,58
item_52895,29,61
item_52896,33,46
item_52897,23,41
item_52898,13,56
item_52899,5,87
item_52900,8,56
item_52901,20,10
item_52902,50,96
item_52903,45,3
item_52904,23,63
item_52905,17,3
item_52906,44,38
item_52907,24,7
item_52908,43,79
item_52909,4,95
item_52910,1,64
item_52911,12,82
item_52912,27,30
item_52913,24,36
item_52914,11,86
item_52915,22,75
item_52916,14,66
item_52917,28,67
item_52918,11,11
item_52919,1,30
item_52920,41,61
item_52921,38,63
item_52922,5,27
item_52923,11,25
item_52924,15,81
item_52925,24,96
item_52926,49,59
item_52927,36,21
item_52928,31,79
item_52929,41,66
item_52930,47,54
item_52931,5,45
item_52932,30,51
item_52933,28,47
item_52934,32,56
item_52935,39,20
item_52936,19,62
item_52937,21,54
item_52938,36,45
item_52939,19,99
item_52940,43,72
item_52941,12,9
item_52942,8,14
item_52943,1,67
item_52944,23,53
item_52945,14,93
item_52946,13,77
item_52947,4,16
item_52948,7,74
item_52949,48,99
item_52950,24,23
item_52951,19,14
item_52952,48,72
item_52953,21,60
item_52954,31,48
item_52955,29,20
item_52956,42,57
item_52957,21,61
item_52958,28,73
item_52959,20,96
item_52960,19,94
item_52961,22,16
item_52962,50,71
item_52963,50,32
item_52964,18,25
item_52965,17,56
item_52966,19,21
item_52967,38,19
item_52968,16,45
item_52969,31,2
item_52970,29,73
item_52971,22,40
item_52972,1,29
item_52973,27,16
item_52974,38,34
item_52975,49,62
item_52976,19,5
item_52977,45,18
item_52978,21,76
item_52979,13,76
item_52980,36,98
item_52981,3,63
item_52982,34,96
item_52983,26,76
item_52984,38,43
item_52985,6,81
item_52986,41,51
item_52987,22,82
item_52988,15,80
item_52989,19,51
item_52990,19,67
item_52991,1,88
item_52992,34,70
item_52993,42,30
item_52994,43,68
item_52995,28,65
item_52996,34,73
item_52997,18,8
item_52998,41,43
item_52999,30,13
item_53000,25,64
item_53001,40,62
item_53002,9,59
item_53003,40,75
item_53004,47,24
item_53005,14,80
item_53006,23,94
item_53007,16,94
item_53008,50,95
item_53009,16,80
item_53010,25,92
item_53011,8,79
item_53012,48,20
item_53013,6,28
item_53014,39,18
item_53015,9,84
item_53016,3,27
item_53017,18,46
item_53018,6,63
item_53019,19,47
item_53020,29,34
item_53021,31,49
item_53022,31,64
item_53023,41,61
item_53024,44,86
item_53025,43,38
item_53026,49,3
item_53027,38,80
item_53028,19,79
item_53029,49,54
item_53030,30,25
item_53031,9,37
item_53032,22,41
item_53033,45,65
item_53034,9,61
item_53035,14,87
item_53036,50,48
item_53037,30,2
item_53038,11,31
item_53039,37,15
item_53040,14,56
item_53041,42,81
item_53042,37,89
item_53043,3,23
item_53044,21,87
item_53045,23,32
item_53046,29,78
item_53047,16,97
item_53048,25,12
item_53049,41,66
item_53050,10,31
item_53051,48,16
item_53052,5,80
item_53053,33,21
item_53054,19,57
item_53055,49,6
item_53056,21,28
item_53057,40,40
item_53058,29,25
item_53059,30,35
item_53060,23,58
item_53061,18,10
item_53062,4,49
item_53063,16,20
item_53064,30,83
item_53065,38,25
item_53066,29,18
item_53067,26,73
item_53068,29,33
item_53069,17,29
item_53070,39,46
item_53071,13,44
item_53072,33,45
item_53073,7,9
item_53074,35,99
item_53075,6,83
item_53076,28,27
item_53077,16,86
item_53078,17,62
item_53079,26,99
item_53080,25,19
item_53081,1,100
item_53082,35,8
item_53083,2,56
item_53084,14,43
item_53085,38,3
item_53086,30,50
item_53087,13,47
item_53088,40,98
item_53089,7,60
item_53090,20,29
item_53091,4,41
item_53092,25,71
item_53093,36,68
item_53094,43,43
item_53095,38,53
item_53096,3,4
item_53097,12,56
item_53098,17,88
item_53099,13,95
item_53100,17,59
item_53101,17,13
item_53102,9,77
item_53103,35,17
item_53104,33,36
item_53105,43,38
item_53106,11,73
item_53107,22,61
item_53108,21,74
item_53109,8,2
item_53110,31,81
item_53111,20,11
item_53112,17,12
item_53113,33,25
item_53114,30,86
item_53115,22,27
item_53116,38,44
item_53117,46,85
item_53118,46,2
item_53119,16,98
item_53120,43,19
item_53121,21,12
item_53122,17,59
item_53123,22,17
item_53124,35,64
item_53125,47,87
item_53126,3,58
item_53127,19,15
item_53128,5,18
item_53129,15,18
item_53130,49,75
item_53131,4,40
item_53132,47,22
item_53133,35,46
item_53134,32,28
item_53135,37,60
item_53136,40,99
item_53137,30,57
item_53138,44,39
item_53139,26,32
item_53140,31,62
item_53141,22,86
item_53142,6,45
item_53143,3,45
item_53144,5,4
item_53145,30,4
item_53146,42,24
item_53147,48,39
item_53148,30,18
item_53149,17,39
item_53150,22,3
item_53151,19,49
item_53152,5,75
item_53153,46,38
item_53154,42,49
item_53155,49,59
item_53156,44,60
item_53157,4,41
item_53158,34,14
item_53159,33,20
item_53160,6,40
item_53161,12,40
item_53162,37,70
item_53163,16,82
item_53164,13,19
item_53165,25,20
item_53166,26,50
item_53167,32,28
item_53168,6,85
item_53169,22,9
item_53170,27,59
item_53171,50,61
item_53172,16,77
item_53173,5,20
item_53174,41,51
item_53175,32,23
item_53176,46,90
item_53177,36,2
item_53178,41,46
item_53179,27,52
item_53180,6,45
item_53181,39,49
item_53182,25,80
item_53183,18,52
item_53184,41,62
item_53185,14,36
item_53186,12,68
item_53187,5,85
item_53188,3,98
item_53189,16,53
item_53190,8,40
item_53191,42,24
item_53192,21,57
item_53193,42,46
item_53194,19,93
item_53195,5,39
item_53196,41,21
item_53197,17,36
item_53198,11,12
item_53199,39,68
item_53200,49,57
item_53201,11,39
item_53202,44,92
item_53203,36,29
item_53204,39,43
item_53205,7,84
item_53206,12,61
item_53207,40,27
item_53208,1,19
item_53209,36,90
item_53210,40,5
item_53211,48,34
item_53212,18,26
item_53213,21,40
item_53214,27,58
item_53215,11,94
item_53216,49,37
item_53217,9,59
item_53218,22,32
item_53219,45,64
item_53220,43,48
item_53221,9,86
item_53222,11,37
item_53223,48,49
item_53224,1,31
item_53225,27,94
item_53226,4,17
item_53227,4,33
item_53228,4,8
item_53229,10,100
item_53230,48,70
item_53231,9,71
item_53232,5,63
item_53233,17,21
item_53234,12,47
item_53235,1,1
item_53236,14,6
item_53237,36,67
item_53238,44,4
item_53239,29,13
item_53240,11,63
item_53241,32,11
item_53242,17,96
item_53243,3,4
item_53244,24,37
item_53245,12,57
item_53246,39,33
item_53247,1,28
item_53248,45,2
item_53249,39,67
item_53250,14,5
item_53251,50,11
item_53252,6,88
item_53253,35,82
item_53254,42,48
item_53255,47,60
item_53256,46,18
item_53257,32,14
item_53258,38,5
item_53259,19,34
item_53260,37,60
item_53261,1,75
item_53262,22,18
item_53263,40,13
item_53264,33,65
item_53265,38,65
item_53266,3,30
item_53267,25,64
item_53268,17,65
item_53269,1,42
item_53270,18,60
item_53271,10,91
item_53272,42,84
item_53273,7,16
item_53274,39,68
item_53275,37,71
item_53276,32,48
item_53277,19,43
item_53278,6,41
item_53279,41,9
item_53280,5,20
item_53281,8,27
item_53282,50,99
item_53283,38,4
item_53284,26,29
item_53285,49,4
item_53286,15,71
item_53287,23,25
item_53288,20,20
item_53289,23,77
item_53290,24,52
item_53291,32,79
item_53292,28,50
item_53293,3,49
item_53294,43,94
item_53295,40,72
item_53296,40,82
item_53297,9,42
item_53298,5,75
item_53299,8,99
item_53300,42,23
item_53301,45,60
item_53302,25,17
item_53303,8,95
item_53304,7,6
item_53305,8,34
item_53306,7,59
item_53307,35,25
item_53308,8,80
item_53309,1,29
item_53310,5,28
item_53311,9,45
item_53312,13,78
item_53313,49,99
item_53314,27,39
item_53315,34,12
item_53316,44,21
item_53317,49,1
item_53318,3,48
item_53319,39,53
item_53320,20,53
item_53321,30,35
item_53322,22,63
item_53323,19,61
item_53324,16,76
item_53325,8,55
item_53326,14,69
item_53327,20,66
item_53328,15,22
item_53329,21,10
item_53330,45,27
item_53331,8,81
item_53332,19,32
item_53333,24,34
item_53334,8,69
item_53335,43,17
item_53336,48,69
item_53337,27,90
item_53338,7,1
item_53339,23,59
item_53340,1,27
item_53341,18,32
item_53342,40,6
item_53343,8,96
item_53344,6,87
item_53345,8,24
item_53346,32,47
item_53347,7,53
item_53348,26,41
item_53349,48,15
item_53350,36,82
item_53351,33,55
item_53352,32,72
item_53353,45,95
item_53354,36,19
item_53355,45,14
item_53356,35,36
item_53357,35,48
item_53358,48,47
item_53359,41,9
item_53360,45,11
item_53361,32,65
item_53362,33,24
item_53363,25,52
item_53364,6,6
item_53365,29,68
item_53366,48,38
item_53367,27,30
item_53368,30,27
item_53369,16,97
item_53370,30,56
item_53371,7,88
item_53372,19,80
item_53373,10,38
item_53374,12,63
item_53375,11,58
item_53376,10,10
item_53377,33,77
item_53378,15,22
item_53379,4,69
item_53380,26,74
item_53381,24,79
item_53382,10,7
item_53383,43,84
item_53384,48,4
item_53385,27,8
item_53386,48,67
item_53387,33,30
item_53388,43,44
item_53389,26,46
item_53390,45,4
item_53391,23,43
item_53392,7,4
item_53393,8,68
item_53394,7,39
item_53395,45,85
item_53396,30,1
item_53397,19,24
item_53398,34,68
item_53399,45,34
item_53400,15,2
item_53401,35,52
item_53402,33,26
item_53403,23,21
item_53404,20,11
item_53405,49,48
item_53406,37,82
item_53407,33,43
item_53408,18,94
item_53409,32,1
item_53410,14,4
item_53411,39,40
item_53412,49,46
item_53413,9,72
item_53414,47,83
item_53415,8,40
item_53416,17,68
item_53417,39,36
item_53418,19,71
item_53419,30,28
item_53420,27,60
item_53421,12,31
item_53422,21,63
item_53423,33,52
item_53424,43,2
item_53425,46,28
item_53426,15,68
item_53427,35,43
item_53428,8,33
item_53429,25,10
item_53430,31,15
item_53431,21,9
item_53432,26,9
item_53433,41,17
item_53434,8,100
item_53435,40,98
item_53436,35,35
item_53437,36,3
item_53438,14,42
item_53439,17,83
item_53440,17,4
item_53441,31,56
item_53442,12,18
item_53443,27,43
item_53444,29,12
item_53445,8,21
item_53446,9,74
item_53447,16,15
item_53448,22,73
item_53449,40,23
item_53450,14,83
item_53451,50,56
item_53452,46,3
item_53453,11,26
item_53454,15,45
item_53455,20,30
item_53456,16,27
item_53457,33,49
item_53458,36,58
item_53459,19,37
item_53460,44,12
item_53461,29,16
item_53462,36,12
item_53463,27,67
item_53464,46,84
item_53465,16,8
item_53466,33,88
item_53467,46,26
item_53468,37,39
item_53469,12,24
item_53470,1,76
item_53471,1,31
item_53472,39,37
item_53473,16,69
item_53474,33,58
item_53475,7,87
item_53476,20,85
item_53477,19,57
item_53478,7,52
item_53479,36,93
item_53480,21,9
item_53481,11,4
item_53482,9,10
item_53483,46,41
item_53484,14,12
item_53485,36,62
item_53486,50,6
item_53487,21,29
item_53488,45,44
item_53489,34,82
item_53490,24,45
item_53491,2,54
item_53492,2,49
item_53493,30,83
item_53494,8,61
item_53495,30,35
